representacion,shuffle,pendiente,intercepto,R2
alturas_MIDI,93,-0.6721468808343172,0.04576576716741698,0.9999755471486838
alturas_MIDI,94,-0.623717095506912,-0.058617963802749085,0.9994726609022557
alturas_MIDI,95,-0.7170567886254666,0.1994200003686264,0.9976185901724495
alturas_MIDI,96,-0.642406068414471,0.010065048510414787,0.9998423931520848
alturas_MIDI,97,-0.6465945454491097,0.04783716614642586,0.9994531717739454
alturas_MIDI,98,-0.6811737643303418,0.07966968553571352,0.9997752325951011
alturas_MIDI,99,-0.6536537965864497,0.04997203088732105,0.9998116003429224
alturas_MIDI,100,-0.6341222351845178,-0.0463074561503376,0.9994776079142392
alturas_MIDI,101,-0.6564871401530069,0.03413149843771457,0.9997841616637092
alturas_MIDI,102,-0.634663682071905,0.006589782284922574,0.9997540617411861
alturas_MIDI,103,-0.6766868280921485,0.07579284623460181,0.9998497798673511
alturas_MIDI,104,-0.6526064796307027,-0.008976455089134916,0.9998851733476328
alturas_MIDI,105,-0.6469457756239768,0.019252737169995537,0.9999601252081688
alturas_MIDI,106,-0.6255367604003562,-0.027688461785102092,0.9998138113485238
alturas_MIDI,107,-0.7035452765906619,0.12986163588510458,0.9993245639472065
alturas_MIDI,108,-0.6386620019058773,0.01283970926044331,0.9998968453186672
alturas_MIDI,109,-0.6312841422347109,-0.026859902837857774,0.9999411882914006
alturas_MIDI,110,-0.6333853750086988,-0.04613339059577637,0.9993235334160873
alturas_MIDI,111,-0.6462976660529874,0.028210194055261706,0.9997767600057078
alturas_MIDI,112,-0.6551883537351033,0.07332480614099834,0.9993627285139025
alturas_MIDI,113,-0.646951376452797,0.004829208549529174,0.9997870278101526
alturas_MIDI,114,-0.6692193921056782,0.07036315366932655,0.9997339090914134
alturas_MIDI,115,-0.6137596875822414,-0.07000438899981631,0.9996891001689706
alturas_MIDI,116,-0.6773147922335462,0.10747435699510399,0.9993119670906212
alturas_MIDI,117,-0.6550277324899985,0.04783024670871594,0.9995203118205099
alturas_MIDI,118,-0.6519879427331906,0.017216505815523586,0.9999672764085088
alturas_MIDI,119,-0.6471165820556372,0.012475456648731509,0.9999725416822468
alturas_MIDI,120,-0.6279438438147886,-0.03638733567597319,0.9988720939847842
alturas_MIDI,121,-0.5975258240559963,-0.09235917714060937,0.9998266472363669
alturas_MIDI,122,-0.6650652350757146,0.0886733064472085,0.9994138316501797
alturas_MIDI,123,-0.6738538518946954,0.11832621512768693,0.9988980185433503
alturas_MIDI,124,-0.6063163290088588,-0.08865770713646226,0.9995890257103376
alturas_MIDI,125,-0.6567665865318035,0.08528847983006926,0.9982000280959794
alturas_MIDI,126,-0.6860957850633712,0.1357178659335152,0.9985792378274122
alturas_MIDI,127,-0.5922621592877424,-0.12759983898945126,0.9994206925372952
alturas_MIDI,128,-0.6381591789304205,-0.036159076229232756,0.9990508512945584
alturas_MIDI,129,-0.6496331739057755,0.03926527153181247,0.9996541167560367
alturas_MIDI,130,-0.6436176637755433,0.026384941287247,0.999804500190342
alturas_MIDI,131,-0.6182077486968424,-0.0486417445608649,0.9997624855139766
alturas_MIDI,132,-0.6370754415351434,-0.02909328583518489,0.9999027620136877
alturas_MIDI,133,-0.6435382245928429,-0.024742915777002494,0.9997136308517769
alturas_MIDI,134,-0.6610837099818918,0.057239008517791845,0.9998221124961028
alturas_MIDI,135,-0.6356687426359433,0.02449606823136108,0.9997615446493908
alturas_MIDI,136,-0.6621005751366107,0.07576862554059227,0.9986491820538519
alturas_MIDI,137,-0.6142637906068517,-0.06117320976843077,0.999697496694054
alturas_MIDI,138,-0.6490904820286155,-0.010103344360093747,0.999780689101256
alturas_MIDI,139,-0.6467326082166842,0.025348682398053324,0.9997549823178504
alturas_MIDI,140,-0.6167731281975527,-0.06213430996331404,0.9998687327022895
alturas_MIDI,141,-0.6577420292381935,0.03576884346619735,0.9999648548226804
alturas_MIDI,142,-0.6769140206118158,0.08964103968107384,0.9991270325653142
alturas_MIDI,143,-0.6022231574405411,-0.11046020308102955,0.9993652567027971
alturas_MIDI,144,-0.651137017717851,0.04671443421380195,0.9993961162604412
alturas_MIDI,145,-0.6535926059593438,0.07580986831326397,0.9992026634099276
alturas_MIDI,146,-0.651968118458389,0.03980687303127173,0.9996506708317663
alturas_MIDI,147,-0.5897291496957016,-0.15073724810900124,0.9981945615130932
alturas_MIDI,148,-0.6678873526685667,0.06535357429757616,0.999917784358284
alturas_MIDI,149,-0.622550079987697,-0.08289348991267254,0.9995180357882381
alturas_MIDI,150,-0.620576780814829,-0.06465869728950979,0.9997410142409708
alturas_MIDI,151,-0.6561915393355197,0.031526766104990944,0.9993229998014158
alturas_MIDI,152,-0.6940979983599241,0.14472782714163612,0.9992275977276927
alturas_MIDI,153,-0.6478193861365632,0.020338357122174244,0.9999723982070781
alturas_MIDI,154,-0.5700174599929934,-0.21852232865097898,0.9961419568561934
alturas_MIDI,155,-0.6673782497543596,0.06404482568813075,0.999199798190523
alturas_MIDI,156,-0.6159637910338635,-0.06478219717712319,0.9997848186990103
alturas_MIDI,157,-0.6481103582500617,0.010440341736070113,0.999867807769907
alturas_MIDI,158,-0.6498938860201856,0.02124938283592881,0.9998827466734015
alturas_MIDI,159,-0.6249353936297606,-0.021363410009877626,0.9999260671714526
alturas_MIDI,160,-0.6583867338151764,0.01591409410921596,0.9999942820914658
alturas_MIDI,161,-0.6417024462075328,-0.014341716060502385,0.9995447547345924
alturas_MIDI,162,-0.628158816775206,-0.003241077211400878,0.9997487938907809
alturas_MIDI,163,-0.6284612193471774,-0.044286467370808325,0.9997575782721665
alturas_MIDI,164,-0.6259930958471556,-0.041917863054422355,0.999912448631813
alturas_MIDI,165,-0.6318465160845258,-0.02073988114536718,0.99997852200018
alturas_MIDI,166,-0.6412050458519836,-0.01437455617446659,0.9998194130373995
alturas_MIDI,167,-0.6442115987903655,0.029017169497022266,0.9998750543021957
alturas_MIDI,168,-0.6312105719198489,0.0017550295228589974,0.9999617194239392
alturas_MIDI,169,-0.6449900231931095,0.01960805911906105,0.9999576423169428
alturas_MIDI,170,-0.6769565086869571,0.13266109228093015,0.9987228198561977
alturas_MIDI,171,-0.5905009167387936,-0.13321297236333907,0.9984016584237
alturas_MIDI,172,-0.6956561859132954,0.13106962117388665,0.9993420137180994
alturas_MIDI,173,-0.6504063139622493,0.014173515115403212,0.9999548773258814
alturas_MIDI,174,-0.6710748035815047,0.0645863748894433,0.9997746235196271
alturas_MIDI,175,-0.6436537748267058,0.037319495534264835,0.9994387182117002
alturas_MIDI,176,-0.6812634337194098,0.08595731308266341,0.999539789420024
alturas_MIDI,177,-0.5880173961448846,-0.1157858101785254,0.9996194667251999
alturas_MIDI,178,-0.6712848418465116,0.06722521594396946,0.9996412789874476
alturas_MIDI,179,-0.6233981513775825,-0.02970621079621205,0.9999675337945841
alturas_MIDI,180,-0.6174961736093536,-0.025369409265342036,0.9999171602793547
alturas_MIDI,181,-0.6194415088538997,-0.03536728031875347,0.9998674269668996
alturas_MIDI,182,-0.6860583274275943,0.1250723603623083,0.999257121346652
alturas_MIDI,183,-0.6143517894983224,-0.04388155545700023,0.9995477494374617
alturas_MIDI,184,-0.6369437590860144,0.0034073017431879293,0.9999901655258607
alturas_MIDI,185,-0.6393061108459482,-0.002473645039325678,0.9999810967393824
alturas_MIDI,186,-0.638598407354599,0.007128252214952724,0.9998417940904978
alturas_MIDI,187,-0.6441286935235523,0.0019764664509174246,0.9997953822281874
alturas_MIDI,188,-0.5933444706273805,-0.1451842989969414,0.9980421047951579
alturas_MIDI,189,-0.6204424891840914,-0.06277819124789241,0.9997530617060238
alturas_MIDI,190,-0.6304971975756626,-0.003695619787649651,0.9999443534609003
alturas_MIDI,191,-0.6195068867144822,-0.059106543112432686,0.9996799399745955
alturas_MIDI,192,-0.6821654303712923,0.08355874071906566,0.9995413625202353
alturas_MIDI,193,-0.6255479474172891,-0.034110682621641075,0.9998396477299488
alturas_MIDI,194,-0.6458946427723505,0.018439398994395173,0.999979824881645
alturas_MIDI,195,-0.6363069889877175,-0.016564007301493877,0.999722851738122
alturas_MIDI,196,-0.6420304061246644,-0.019484261820467808,0.9998476465183584
alturas_MIDI,197,-0.6503959092323798,0.028661719566172916,0.9999245212761895
alturas_MIDI,198,-0.5955890203051487,-0.08173234368960669,0.9998051850474012
alturas_MIDI,199,-0.6830515614344866,0.13202297102271165,0.998604090171916
alturas_MIDI,200,-0.6046598661438046,-0.10266850199864175,0.9994981064780345
alturas_MIDI,201,-0.6498733828299466,0.021692246068321985,0.9998930384063378
alturas_MIDI,202,-0.6827939962506856,0.14157494298072093,0.9983241121237011
alturas_MIDI,203,-0.7007225737440164,0.15944437128711675,0.9989218698217326
alturas_MIDI,204,-0.6422581164472548,0.01787148992619203,0.9995497950646604
alturas_MIDI,205,-0.6344977833805054,-0.016502551753207584,0.999965059264223
alturas_MIDI,206,-0.6326169310763915,-0.005880964884059203,0.9998499688639018
alturas_MIDI,207,-0.6827075960386139,0.0938708356654212,0.9996779048008598
alturas_MIDI,208,-0.664377485220149,0.053830211831591424,0.9998053227436083
alturas_MIDI,209,-0.6515106331308791,0.03123184037222293,0.9998596898456479
alturas_MIDI,210,-0.6712059461633294,0.052027631921119255,0.9999287569077934
alturas_MIDI,211,-0.6631149194249506,0.05215536935665854,0.9998687931347044
alturas_MIDI,212,-0.7065887857445418,0.16172414551603165,0.9992050813950037
alturas_MIDI,213,-0.6211152058575773,-0.0338645899252632,0.9998339360030741
alturas_MIDI,214,-0.63334545752053,-0.028864362231179275,0.9995092725072463
alturas_MIDI,215,-0.6807374634433646,0.09495431220882766,0.9988300073812383
alturas_MIDI,216,-0.6419114913587397,-0.04128215051562201,0.999415510890856
alturas_MIDI,217,-0.6479960261138311,0.03664135971911486,0.9999557067561377
alturas_MIDI,218,-0.6445172972200659,0.026920501156810772,0.9998664072675586
alturas_MIDI,219,-0.6627139445950117,0.0689161272903398,0.9996389840326427
alturas_MIDI,220,-0.6516727049867044,0.027333946623866456,0.9999481310742259
alturas_MIDI,221,-0.6506156701217662,0.04947439351029548,0.9998373972055805
alturas_MIDI,222,-0.6337826919897551,-0.03369832989615018,0.9999279111635253
alturas_MIDI,223,-0.6763728911233479,0.10730328510301179,0.999283859604225
alturas_MIDI,224,-0.6253880595772481,-0.05556645556040696,0.9996852776385166
alturas_MIDI,225,-0.654669781668704,0.06561039984985007,0.9990990589051586
alturas_MIDI,226,-0.6375355269153192,-0.013603241537081256,0.9997158130888146
alturas_MIDI,227,-0.6180201165476391,-0.05060224851903783,0.9998712197134753
alturas_MIDI,228,-0.6692891732575657,0.06201366271266018,0.9997778259687589
alturas_MIDI,229,-0.635136685236145,-0.007497286306023199,0.9999685958348952
alturas_MIDI,230,-0.6754469119434957,0.10348423167676035,0.9995231610283843
alturas_MIDI,231,-0.6518237838655844,0.04641157261094753,0.9996235395890305
alturas_MIDI,232,-0.5962553607212648,-0.12037962451018691,0.999185563675496
alturas_MIDI,233,-0.616930561111035,-0.10226860379315283,0.9988619356740419
alturas_MIDI,234,-0.6052563139398586,-0.037616020017652296,0.9998796957467904
alturas_MIDI,235,-0.6246757400596897,-0.02714033543653338,0.9998323015366238
alturas_MIDI,236,-0.6418757334003992,0.015332343077802513,0.9999276054638788
alturas_MIDI,237,-0.6556073723753488,0.04335928297315661,0.9999467826483699
alturas_MIDI,238,-0.6286651733767874,-0.04176426218657037,0.9997169098595037
alturas_MIDI,239,-0.6546761579019811,0.0348642465822504,0.9999162097108577
alturas_MIDI,240,-0.6367046189422064,-0.042083417348010244,0.99953088954562
alturas_MIDI,241,-0.6331242265238093,-0.01149641358514053,0.9999546114901969
alturas_MIDI,242,-0.6184467096587706,-0.059304961500210585,0.9995289305023027
alturas_MIDI,243,-0.6084068037685605,-0.09912977620492835,0.9994587248139069
alturas_MIDI,244,-0.6513768062624206,0.019146688413556934,0.9999597377057455
alturas_MIDI,245,-0.6554431559672546,0.006994562791348802,0.9998832785608972
alturas_MIDI,246,-0.6358333875993399,-0.037607943660852516,0.9998791131173369
alturas_MIDI,247,-0.6248414168702819,-0.03429016989802447,0.9999731963905578
alturas_MIDI,248,-0.6610391357660366,0.036229063860151456,0.9999452279277629
alturas_MIDI,249,-0.6462568570917152,0.011226881785261877,0.9999414022611073
alturas_MIDI,250,-0.6630769790313179,0.042089967664936,0.999966888698673
alturas_MIDI,251,-0.6510308560637453,0.02945005656249,0.9999821841078261
alturas_MIDI,252,-0.676440291112974,0.06490960732447038,0.9999199846378112
alturas_MIDI,253,-0.6316324203806467,-0.019164131583340627,0.9999717963141111
alturas_MIDI,254,-0.6279526351040945,-0.04817595037494726,0.9999169431104057
alturas_MIDI,255,-0.6597231351694615,0.0393558158720837,0.9998175099564939
alturas_MIDI,256,-0.6693131656687159,0.06355584155411087,0.9997075038244256
alturas_MIDI,257,-0.6485002924677321,0.033882756170706685,0.9999237916619013
alturas_MIDI,258,-0.6081617711695877,-0.10586731048090359,0.9994202377453812
alturas_MIDI,259,-0.6667197803404733,0.0887597346332889,0.9995806891194992
alturas_MIDI,260,-0.6343026589565774,-0.015521829646412577,0.999939030548473
alturas_MIDI,261,-0.6054740760558651,-0.09346780029697532,0.9996475883957651
alturas_MIDI,262,-0.6452392088546747,-0.052085591824614585,0.9988021581761101
alturas_MIDI,263,-0.6780336617889832,0.07569795579485561,0.99977975698829
alturas_MIDI,264,-0.660464407543049,0.07349462836993137,0.9994123682742013
alturas_MIDI,265,-0.6588744197845476,0.02794400817041698,0.9999780382055369
alturas_MIDI,266,-0.5932116696614741,-0.09749982874767493,0.9994972411102417
alturas_MIDI,267,-0.6494646761602497,0.008517963629695924,0.9999694874823416
alturas_MIDI,268,-0.6739475279502162,0.08472022059573892,0.9997130143886901
alturas_MIDI,269,-0.6559441913594622,0.015283622064520497,0.999958329499349
alturas_MIDI,270,-0.616862576385617,-0.0552550130768128,0.9995110503679904
alturas_MIDI,271,-0.6436120046497866,0.030363514985001228,0.9995472627456815
alturas_MIDI,272,-0.6427829850123739,0.032044168503361004,0.9995248767725738
alturas_MIDI,273,-0.6764968839844491,0.09077527773427585,0.9996550072729554
alturas_MIDI,274,-0.6126942511869012,-0.06092717893009558,0.999827534306574
alturas_MIDI,275,-0.6409738629132425,0.04524278057354847,0.9996380237693906
alturas_MIDI,276,-0.6288369630930557,-0.02169186261983924,0.9998355537684094
alturas_MIDI,277,-0.6306307201035865,0.003446891720230827,0.9995867303161775
alturas_MIDI,278,-0.649311151508597,0.029864413018997116,0.9997586610486683
alturas_MIDI,279,-0.6546480782522198,0.04126934449395048,0.9995164306349669
alturas_MIDI,280,-0.6356020452805888,-0.030509531817228375,0.9994789472145986
alturas_MIDI,281,-0.6383821296661236,-0.03938072513346569,0.9996227292440839
alturas_MIDI,282,-0.6652374724035057,0.0369607136998118,0.9997125987442881
alturas_MIDI,283,-0.623346133857875,-0.062054648942925006,0.9994206290099396
alturas_MIDI,284,-0.6530976837125686,0.03906879183502765,0.999898118611369
alturas_MIDI,285,-0.6591211705606084,0.06467647252170705,0.9995199494090329
alturas_MIDI,286,-0.6444475975706837,0.007816506612306373,0.9999321935455981
alturas_MIDI,287,-0.6551376091410955,0.01719997551107122,0.9999503521652346
alturas_MIDI,288,-0.621639835265829,-0.06552651475676141,0.9996856579496182
alturas_MIDI,289,-0.6343285961856244,-0.007181711063227514,0.9999185662851144
alturas_MIDI,290,-0.6370775844770518,-0.009630347123319005,0.9999398242732642
alturas_MIDI,291,-0.656690129977048,0.017734732280678234,0.9998597419354407
alturas_MIDI,292,-0.6081888019288901,-0.09637015391037806,0.9994744121392881
alturas_MIDI,293,-0.659742397112518,0.020910783561698842,0.9996920302283473
alturas_MIDI,294,-0.6578673847216322,0.06726794045824214,0.9993145666673652
alturas_MIDI,295,-0.6640825887350865,0.05656237049092905,0.999890250394628
alturas_MIDI,296,-0.6261214489692144,-0.05468561785016979,0.9985937257686414
alturas_MIDI,297,-0.6238311347742534,-0.05154813784173706,0.9998186625952562
alturas_MIDI,298,-0.6475301954073716,0.0421799200001578,0.9997729068058863
alturas_MIDI,299,-0.6519983567606158,0.05485014854262538,0.9993706096391265
alturas_MIDI,300,-0.6644759657690096,0.05411660866598256,0.9999527174891484
alturas_MIDI,301,-0.6723873771450313,0.08112945027303686,0.9991013906852121
alturas_MIDI,302,-0.6102651106396161,-0.08312467364884046,0.9995288508628497
alturas_MIDI,303,-0.6504912307728853,0.04803913960312345,0.9990215104676884
alturas_MIDI,304,-0.590414795396043,-0.16300943824081715,0.9979908355570444
alturas_MIDI,305,-0.6115237037756204,-0.07893303091844572,0.9997780705623251
alturas_MIDI,306,-0.6442998455784525,0.013273286987011801,0.9999299751580722
alturas_MIDI,307,-0.6712417900835875,0.11043768280054778,0.9985982735717224
alturas_MIDI,308,-0.6633256262317502,0.08479510415229363,0.9993529503069095
alturas_MIDI,309,-0.6798949771506336,0.11057174160278382,0.9993635151059147
alturas_MIDI,310,-0.6836673474611302,0.11307268984294971,0.9988073133461076
alturas_MIDI,311,-0.626809393821687,-0.052677872632381106,0.9998914815294822
alturas_MIDI,312,-0.6614995443606945,0.04402275188315974,0.999881126623064
alturas_MIDI,313,-0.6126293290328283,-0.042822329455041164,0.9999419850219241
alturas_MIDI,314,-0.6594374383403874,0.08807006245054705,0.9986541853005424
alturas_MIDI,315,-0.6083385121273026,-0.060386593001264366,0.9997831829011061
alturas_MIDI,316,-0.6705942875501057,0.08723882806745786,0.9993205284248962
alturas_MIDI,317,-0.6279988864321029,-0.08851795584357802,0.9990293522564567
alturas_MIDI,318,-0.6507663099787747,0.018397623932143947,0.999921177833449
alturas_MIDI,319,-0.6142502576333491,-0.10248446966985547,0.9988840772707808
alturas_MIDI,320,-0.6595571295916125,0.06604379322281906,0.9988857377985497
alturas_MIDI,321,-0.6163479536366062,-0.056208611605000236,0.9993846969876795
alturas_MIDI,322,-0.646894607507858,-0.007120433543123195,0.999722166485784
alturas_MIDI,323,-0.6536939372766737,0.01706923112858094,0.9998934700771478
alturas_MIDI,324,-0.6524064040238685,0.04499843253593916,0.9996821489597986
alturas_MIDI,325,-0.6259264126452727,-0.025343591699876544,0.999947081335086
alturas_MIDI,326,-0.6477121718844212,0.021115690080946603,0.9998633190335409
alturas_MIDI,327,-0.638093452849536,0.019964134229111252,0.9997317234362573
alturas_MIDI,328,-0.6393358779306277,0.019248823734844933,0.999861358370562
alturas_MIDI,329,-0.662199041605142,0.08864718847923703,0.9993304756546848
alturas_MIDI,330,-0.6539115623090578,0.04809136618978993,0.9996936158117731
alturas_MIDI,331,-0.640491494859314,-0.0035939356168901426,0.9998567892546569
alturas_MIDI,332,-0.630737638985364,-0.022151733203199075,0.9998917499879906
alturas_MIDI,333,-0.6318817420860141,-0.03535814332456866,0.9995766318233985
alturas_MIDI,334,-0.6375833827771303,-0.009533536826980438,0.9998854905064191
alturas_MIDI,335,-0.6800988441489056,0.11162111702455979,0.9994794396635706
alturas_MIDI,336,-0.6564563086493079,0.01924261117326287,0.9998314842981073
alturas_MIDI,337,-0.6714457570658626,0.050313295111045875,0.9998875383771211
alturas_MIDI,338,-0.6499253205339713,0.0006629850472354981,0.9999160959523148
alturas_MIDI,339,-0.6592014646945797,0.08554747651069183,0.9992779278792181
alturas_MIDI,340,-0.6221126946045289,-0.0530518705001195,0.9998423943200675
alturas_MIDI,341,-0.617009728294798,-0.02474539456347946,0.9999885104797837
alturas_MIDI,342,-0.6391487832276633,-0.0026643027761008575,0.9997554538701228
alturas_MIDI,343,-0.64680971822331,0.028997060880977088,0.9999542347595096
alturas_MIDI,344,-0.6396098608495553,-0.0077404680556876215,0.9999204355114022
alturas_MIDI,345,-0.6674309238845975,0.07488061539402624,0.9996126191541758
alturas_MIDI,346,-0.6801412906171889,0.09968150019311217,0.9993364600244276
alturas_MIDI,347,-0.627850658197915,-0.040142734617738984,0.9998545387212773
alturas_MIDI,348,-0.6355209986329947,-0.015757093971679126,0.9994297227721598
alturas_MIDI,349,-0.6662351261515261,0.04627458173087007,0.9997978874304584
alturas_MIDI,350,-0.6548256237408878,0.04339195381328098,0.9998396935837262
alturas_MIDI,351,-0.6507569263058969,0.027841243200366517,0.9997978519074997
alturas_MIDI,352,-0.6444112350575529,-0.030648760835625843,0.9998866393784405
alturas_MIDI,353,-0.6572820042299288,0.0643402404934843,0.9994818488280383
alturas_MIDI,354,-0.611347727352242,-0.06968207651629088,0.9998123314416755
alturas_MIDI,355,-0.6370745786334607,0.023413780606008405,0.9989394987383813
